host_id,host_since,host_response_time,host_is_superhost,host_total_listings_count,host_verifications,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,occupancy_est_total,occupancy_est_ltm,revenue_est_total,revenue_est_ltm,comp_ratings,days_as_host,success,success_ltm
209913841,2018-08-16,within an hour,FALSE,156,5,Novena,Central Region,329363,1.3283,103.84304,Condominium,Entire home/apt,4,1,2,2,Real Bed,27,190,250,30,2,25,5,1125,2,2,80,10,6,10,10,8,8,TRUE,strict_14_with_grace_period,171,149,0,0.27,10,10,1900,1900,6.7749999999999995,467,Low,Medium
5184040,2013-02-22,within a few hours,FALSE,3,7,Tanglin,Central Region,248303,1.29571,103.82925,Apartment,Private room,4,4,1,2,Real Bed,21,67,0,0,2,7,2,7,33,33,83,9,8,9,9,9,8,TRUE,strict_14_with_grace_period,3,0,3,3.45,66,66,4422,4422,6.90625,2468,Medium,Medium
155391722,2017-10-20,within an hour,FALSE,3,5,Geylang,Central Region,398751,1.3101,103.88103,Condominium,Entire home/apt,6,1,1,5,Real Bed,18,150,0,50,4,15,2,30,5,5,80,9,9,10,10,10,8,FALSE,strict_14_with_grace_period,2,2,0,0.71,10,10,1500,1500,6.95,767,Low,Medium
43591543,2015-09-07,within an hour,TRUE,23,3,Museum,Central Region,238698,1.29661,103.84352,Condominium,Entire home/apt,6,2,3,4,Real Bed,18,172,0,0,4,50,15,1125,14,14,100,10,10,10,10,10,10,TRUE,moderate,20,15,5,1.8,210,210,36120,36120,8,1541,High,High
66406177,2016-04-09,within an hour,TRUE,365,5,Queenstown,Central Region,138678,1.30286,103.78424,Condominium,Entire home/apt,3,2,2,2,Real Bed,34,171,0,50,3,30,30,1125,1,1,60,8,4,2,10,10,8,TRUE,strict_14_with_grace_period,306,301,0,1,30,30,5130,5130,5.4624999999999995,1326,Medium,Medium
66406177,2016-04-09,within an hour,TRUE,365,5,Marine Parade,Central Region,438773,1.30714,103.89978,Condominium,Entire home/apt,2,1,1,1,Real Bed,44,111,0,50,2,30,30,1125,1,1,100,8,8,10,8,10,6,TRUE,strict_14_with_grace_period,306,301,0,0.17,30,30,3330,3330,7.5625,1326,Medium,Medium
97878860,2016-10-04,within an hour,FALSE,59,5,Kallang,Central Region,209843,1.31151,103.8621,Apartment,Private room,1,3,1,1,Real Bed,30,46,0,15,1,10,18,365,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,64,0,64,0.11,18,18,828,828,8,1148,Low,Low
101144565,2016-10-24,within an hour,FALSE,2,4,Queenstown,Central Region,118136,1.28057,103.78674,Condominium,Entire home/apt,5,2,2,2,Real Bed,35,130,3000,0,1,0,90,730,1,1,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,1,0,0.32,90,90,11700,11700,8,1128,Medium,High
159031223,2017-11-16,within an hour,TRUE,22,4,Kallang,Central Region,439088,1.30029,103.88536,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,33,128,0,0,1,0,7,1125,7,7,97,10,9,10,10,9,9,TRUE,flexible,15,15,0,0.9,49,49,6272,6272,7.7375,740,Medium,High
225666624,2018-11-14,within a few hours,FALSE,56,2,Bukit Merah,Central Region,160065,1.28415,103.8327,Apartment,Entire home/apt,6,1,3,3,Real Bed,23,259,136,27,4,34,2,1125,8,8,88,10,10,10,9,10,9,TRUE,strict_14_with_grace_period,27,25,2,0.88,16,16,4144,4144,7.3875,377,Medium,Medium
225666624,2018-11-14,within a few hours,FALSE,56,2,Bukit Merah,Central Region,160065,1.28298,103.83386,Apartment,Entire home/apt,2,1,0,1,Real Bed,21,96,136,20,1,0,2,1125,36,36,92,9,9,9,9,9,9,TRUE,strict_14_with_grace_period,27,25,2,4.2,72,72,6912,6912,7.3875,377,Medium,High
155391722,2017-10-20,within an hour,FALSE,3,5,Geylang,Central Region,398751,1.31246,103.88253,Condominium,Entire home/apt,6,1,1,5,Real Bed,24,180,0,50,2,15,1,30,33,33,96,10,9,10,10,9,10,TRUE,strict_14_with_grace_period,2,2,0,3.74,33,33,5940,5940,7.7375,767,Medium,Medium
237131449,2019-01-17,within a few hours,FALSE,2,5,Hougang,North-East Region,538802,1.36872,103.89837,Apartment,Private room,1,1,0,1,Real Bed,12,33,0,9,1,7,2,1125,2,2,80,10,10,9,10,8,8,TRUE,strict_14_with_grace_period,2,0,2,0.34,4,4,132,132,6.90625,313,Low,Low
196709892,2018-06-20,within an hour,FALSE,4,1,Rochor,Central Region,209922,1.30443,103.85188,Hostel,Shared room,12,3,1,12,Real Bed,11,20,0,0,1,20,1,1123,6,6,80,9,8,9,9,10,9,TRUE,flexible,4,0,1,0.7,6,6,120,120,6.8625,524,Low,Low
196709892,2018-06-20,within an hour,FALSE,4,1,Rochor,Central Region,209922,1.30391,103.85327,Hostel,Private room,6,3,1,6,Real Bed,11,156,0,0,1,0,1,1123,2,2,70,10,4,10,10,9,8,TRUE,flexible,4,0,1,0.21,2,2,312,312,6.29375,524,Low,Low
29420853,2015-03-16,within an hour,FALSE,140,8,Museum,Central Region,238291,1.29457,103.8431,Condominium,Entire home/apt,4,1,2,2,Real Bed,30,168,300,35,3,25,20,1125,1,1,20,2,2,2,2,10,6,FALSE,strict_14_with_grace_period,140,137,0,0.2,20,20,3360,3360,2.9250000000000003,1716,Medium,Medium
29420853,2015-03-16,within an hour,FALSE,140,8,Novena,Central Region,329363,1.32689,103.84429,Condominium,Entire home/apt,4,1,2,2,Real Bed,32,168,300,40,3,25,10,1125,1,1,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,140,137,0,0.13,10,10,1680,1680,8,1716,Low,Medium
66406177,2016-04-09,within an hour,TRUE,365,5,Downtown Core,Central Region,079119,1.27458,103.84651,Condominium,Entire home/apt,2,1,1,1,Real Bed,34,147,0,0,2,30,3,1125,1,1,100,10,10,8,10,10,8,TRUE,strict_14_with_grace_period,306,301,0,0.26,3,3,441,441,7.825,1326,Low,Low
242632689,2019-02-12,within an hour,FALSE,4,2,Outram,Central Region,089158,1.2803,103.84246,Boutique hotel,Hotel room,2,1,1,1,Real Bed,18,201,0,0,1,0,5,1125,5,5,96,10,10,10,10,10,9,TRUE,moderate,4,0,0,0.94,25,25,5025,5025,7.78125,287,Medium,Medium
196709892,2018-06-20,within an hour,FALSE,4,1,Rochor,Central Region,209922,1.30526,103.85161,Hostel,Shared room,12,3,1,12,Real Bed,11,20,0,0,1,20,1,1123,8,8,68,8,8,8,8,9,8,TRUE,flexible,4,0,1,0.85,8,8,160,160,6.1187499999999995,524,Low,Low
239938883,2019-01-30,within an hour,FALSE,1,2,Hougang,North-East Region,533879,1.37599,103.90427,Apartment,Private room,1,1,0,1,Real Bed,13,78,0,0,1,0,3,1125,1,1,80,10,10,10,10,10,10,TRUE,flexible,1,0,1,0.79,3,3,234,234,7.125,300,Low,Low
9164793,2013-10-01,N/A,FALSE,5,6,Bukit Merah,Central Region,160059,1.28375,103.83477,House,Private room,2,1,1,1,Real Bed,12,75,136,30,1,45,1,1125,2,2,100,10,10,10,10,10,10,TRUE,flexible,5,2,3,0.26,2,2,150,150,8,2247,Low,Low
205261995,2018-07-26,within an hour,TRUE,2,6,Jurong East,West Region,600101,1.33635,103.73911,Apartment,Private room,3,1,1,2,Real Bed,22,49,300,35,1,35,2,90,25,25,96,10,10,10,10,10,9,TRUE,strict_14_with_grace_period,3,0,3,3.21,50,50,2450,2450,7.78125,488,Low,Medium
242632689,2019-02-12,within an hour,FALSE,4,2,Outram,Central Region,089158,1.28179,103.84217,Boutique hotel,Hotel room,2,1,1,1,Real Bed,18,141,0,0,1,0,5,1125,5,5,96,9,10,9,10,10,9,TRUE,moderate,4,0,0,0.7,25,25,3525,3525,7.6937500000000005,287,Medium,Medium
242632689,2019-02-12,within an hour,FALSE,4,2,Outram,Central Region,089158,1.27963,103.84101,Boutique hotel,Hotel room,2,1,1,1,Real Bed,21,231,0,0,1,0,5,1125,7,7,100,9,10,10,10,9,10,TRUE,moderate,4,0,0,1.06,35,35,8085,8085,7.9125000000000005,287,Medium,High
21328186,2014-09-14,within an hour,FALSE,3,6,Rochor,Central Region,229977,1.30186,103.84834,Condominium,Private room,3,1,0,1,Real Bed,32,70,199,19,2,29,1,120,16,16,95,10,9,9,10,9,9,TRUE,strict_14_with_grace_period,3,0,3,2.17,16,16,1120,1120,7.60625,1899,Low,Low
242632689,2019-02-12,within an hour,FALSE,4,2,Outram,Central Region,089158,1.27974,103.84091,Boutique hotel,Hotel room,2,1,1,1,Real Bed,21,201,0,0,1,0,5,1125,8,8,93,10,10,10,10,10,9,TRUE,moderate,4,0,0,1.12,40,40,8040,8040,7.6499999999999995,287,Medium,High
66406177,2016-04-09,within an hour,TRUE,365,5,Queenstown,Central Region,138678,1.30331,103.78429,Condominium,Entire home/apt,3,2,2,2,Real Bed,35,168,0,50,3,30,30,1125,2,2,100,10,10,10,10,10,9,TRUE,strict_14_with_grace_period,306,301,0,0.4,60,60,10080,10080,7.95625,1326,Medium,High
66406177,2016-04-09,within an hour,TRUE,365,5,Downtown Core,Central Region,078878,1.27594,103.84512,Condominium,Entire home/apt,2,1,1,1,Real Bed,35,145,0,30,2,30,7,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.11,7,7,1015,1015,8,1326,Low,Low
66406177,2016-04-09,within an hour,TRUE,365,5,Novena,Central Region,329602,1.32697,103.85111,Condominium,Entire home/apt,4,2,2,2,Real Bed,32,145,0,50,4,30,28,1125,1,1,100,10,8,10,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.12,28,28,4060,4060,7.9125000000000005,1326,Medium,Medium
29420853,2015-03-16,within an hour,FALSE,140,8,Kallang,Central Region,217811,1.31482,103.85405,Condominium,Entire home/apt,3,1,1,1,Real Bed,28,130,300,30,2,20,20,1125,3,3,87,8,9,9,9,9,9,FALSE,strict_14_with_grace_period,140,137,0,0.42,60,60,7800,7800,7.125,1716,Medium,High
18618387,2014-07-22,within a few hours,FALSE,19,6,Queenstown,Central Region,118146,1.27976,103.78593,Boutique hotel,Hotel room,1,1,1,1,Real Bed,26,70,150,65,1,30,5,1125,4,4,95,9,10,10,10,10,10,TRUE,strict_14_with_grace_period,18,0,11,0.43,20,20,1400,1400,7.7375,1953,Low,Medium
237146923,2019-01-17,within an hour,TRUE,2,5,Kallang,Central Region,389143,1.31193,103.87255999999999,Bed and breakfast,Hotel room,1,2,1,1,Real Bed,30,25,0,0,1,0,1,1125,60,60,94,9,9,10,10,9,9,TRUE,moderate,2,0,0,8.22,60,60,1500,1500,7.5625,313,Low,Medium
37736471,2015-07-06,N/A,FALSE,1,5,Woodlands,North Region,732685,1.44218,103.80508,Apartment,Private room,2,1,1,1,Real Bed,24,30,0,0,1,0,1,30,2,2,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,1,0,1,0.22,2,2,60,60,8,1604,Low,Low
21328186,2014-09-14,within an hour,FALSE,3,6,Rochor,Central Region,229977,1.30002,103.84824,Condominium,Private room,3,1,0,1,Real Bed,30,70,199,19,2,29,1,120,49,49,91,9,9,9,9,10,9,TRUE,strict_14_with_grace_period,3,0,3,5.88,49,49,3430,3430,7.3875,1899,Medium,Medium
159853216,2017-11-23,within a few hours,FALSE,1,3,Choa Chu Kang,West Region,680119,1.37985,103.75013,Apartment,Shared room,4,1,1,3,Real Bed,10,55,0,0,1,10,1,1125,18,18,90,9,8,10,9,9,9,TRUE,flexible,1,0,0,2.11,18,18,990,990,7.3,733,Low,Low
66406177,2016-04-09,within an hour,TRUE,365,5,Downtown Core,Central Region,069047,1.27968,103.8483,Condominium,Entire home/apt,2,1,1,1,Real Bed,25,151,0,50,2,30,30,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.26,30,30,4530,4530,8,1326,Medium,Medium
225311799,2018-11-11,within an hour,FALSE,27,6,Bukit Merah,Central Region,160080,1.28375,103.83147,Apartment,Entire home/apt,2,1,0,1,Real Bed,23,109,136,27,1,0,1,1125,25,25,85,9,8,9,9,9,9,TRUE,strict_14_with_grace_period,27,25,2,2.87,25,25,2725,2725,7.0375000000000005,380,Low,Medium
242442283,2019-02-11,within a few hours,FALSE,1,6,Orchard,Central Region,228213,1.30693,103.83324,Serviced apartment,Entire home/apt,7,2,3,4,Real Bed,30,370,200,0,6,54,6,1125,6,6,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,1,1,0,1.13,36,36,13320,13320,8,288,Medium,High
37483803,2015-07-04,within an hour,TRUE,3,7,Geylang,Central Region,398484,1.31119,103.88558,Apartment,Entire home/apt,6,2,3,3,Real Bed,18,228,200,50,4,30,1,30,8,8,95,10,9,10,10,10,9,TRUE,strict_14_with_grace_period,3,3,0,2.35,8,8,1824,1824,7.6937500000000005,1606,Low,Medium
37483803,2015-07-04,within an hour,TRUE,3,7,Geylang,Central Region,398495,1.3114,103.88569,Apartment,Entire home/apt,6,3,2,3,Real Bed,25,190,200,50,4,30,1,1125,15,15,94,10,9,10,10,9,9,TRUE,strict_14_with_grace_period,3,3,0,1.81,15,15,2850,2850,7.60625,1606,Low,Medium
243844932,2019-02-18,within a day,FALSE,1,2,Marine Parade,Central Region,439948,1.3026199999999999,103.90203,Condominium,Private room,2,1,1,1,Real Bed,16,89,200,0,1,0,1,1125,2,2,100,10,10,10,10,10,10,FALSE,flexible,1,0,1,0.9,2,2,178,178,8,281,Low,Low
7690967,2013-07-24,within a few hours,FALSE,6,8,Orchard,Central Region,238863,1.304,103.83296,Apartment,Entire home/apt,10,1.5,2,2,Real Bed,19,319,200,50,5,30,2,1125,12,12,89,9,9,9,9,10,9,TRUE,strict_14_with_grace_period,7,7,0,1.76,24,24,7656,7656,7.3,2316,Medium,High
66406177,2016-04-09,within an hour,TRUE,365,5,Kallang,Central Region,199597,1.30195,103.86211,Condominium,Entire home/apt,2,1,0,1,Real Bed,29,105,0,30,2,30,30,1125,1,1,100,10,10,8,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.16,30,30,3150,3150,7.9125000000000005,1326,Medium,Medium
66406177,2016-04-09,within an hour,TRUE,365,5,Rochor,Central Region,199597,1.30153,103.86135,Condominium,Entire home/apt,2,1,0,1,Real Bed,27,210,0,50,2,30,30,1125,1,1,100,10,10,10,10,10,8,TRUE,strict_14_with_grace_period,306,301,0,0.34,30,30,6300,6300,7.9125000000000005,1326,Medium,High
225666624,2018-11-14,within a few hours,FALSE,56,2,Bukit Merah,Central Region,160080,1.28402,103.83072,Apartment,Entire home/apt,2,1,0,1,Real Bed,22,109,136,27,1,0,2,1125,3,3,93,10,9,10,10,10,9,TRUE,strict_14_with_grace_period,27,25,2,0.39,6,6,654,654,7.60625,377,Low,Low
225666624,2018-11-14,within a few hours,FALSE,56,2,Bukit Merah,Central Region,160055,1.28509,103.83386,Apartment,Entire home/apt,6,1,3,3,Real Bed,23,246,136,34,4,34,2,1125,8,8,83,9,8,9,9,9,7,TRUE,strict_14_with_grace_period,27,25,2,0.94,16,16,3936,3936,6.8625,377,Medium,Medium
12642081,2014-02-27,N/A,FALSE,1,6,Bukit Merah,Central Region,161038,1.28573,103.82936,Apartment,Entire home/apt,4,1,2,2,Real Bed,15,154,0,30,1,0,1,10,4,4,90,10,9,10,10,10,9,TRUE,flexible,1,1,0,0.43,4,4,616,616,7.4750000000000005,2098,Low,Low
158404113,2017-11-12,within an hour,TRUE,4,5,Kallang,Central Region,328703,1.32773,103.86327,Condominium,Entire home/apt,3,1,2,1,Real Bed,17,128,150,50,1,0,1,1125,5,5,96,10,10,10,10,10,9,TRUE,strict_14_with_grace_period,3,1,2,0.73,5,5,640,640,7.78125,744,Low,Low
244049717,2019-02-19,within an hour,FALSE,1,2,Geylang,Central Region,389799,1.31264,103.88202,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,55,128,200,50,2,25,1,1125,3,3,73,9,7,9,8,8,8,TRUE,strict_14_with_grace_period,1,1,0,0.6,3,3,384,384,6.3374999999999995,280,Low,Low
2413412,2012-05-19,within an hour,FALSE,113,5,Bukit Merah,Central Region,160055,1.28361,103.83377,Apartment,Private room,1,2,1,1,Real Bed,29,57,0,20,1,10,28,365,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,120,0,120,0.11,28,28,1596,1596,8,2747,Low,Medium
225641992,2018-11-13,within an hour,TRUE,6,3,Orchard,Central Region,238163,1.30118,103.83675,Serviced apartment,Hotel room,2,1,1,1,Real Bed,23,308,0,0,1,0,6,1125,3,3,93,9,10,10,10,10,9,TRUE,flexible,6,0,0,0.41,18,18,5544,5544,7.60625,378,Medium,Medium
239242652,2019-01-27,within a few hours,FALSE,58,6,Bukit Merah,Central Region,160080,1.28258,103.83235,Apartment,Entire home/apt,2,1,0,1,Real Bed,21,121,136,20,1,0,2,1125,4,4,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,28,26,2,0.45,8,8,968,968,8,303,Low,Low
168659658,2018-01-19,within an hour,FALSE,8,6,Novena,Central Region,328933,1.32432,103.85357,Apartment,Entire home/apt,3,1,1,1,Real Bed,24,119,200,50,2,30,3,1125,21,21,90,10,9,10,9,9,9,TRUE,strict_14_with_grace_period,7,2,5,2.57,63,63,7497,7497,7.3875,676,Medium,High
66406177,2016-04-09,within an hour,TRUE,365,5,Downtown Core,Central Region,079718,1.27355,103.84445,Condominium,Entire home/apt,2,1,1,1,Real Bed,34,168,0,50,2,30,30,1125,2,2,100,10,9,9,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.48,60,60,10080,10080,7.9125000000000005,1326,Medium,High
38934778,2015-07-19,within a few hours,TRUE,3,5,Bishan,Central Region,574424,1.35262,103.83555,Condominium,Private room,1,1,1,1,Real Bed,24,75,136,20,1,0,2,1125,9,9,100,9,10,10,10,10,10,FALSE,moderate,3,0,3,0.99,18,18,1350,1350,7.95625,1591,Low,Medium
111065775,2017-01-12,within a few hours,FALSE,20,6,River Valley,Central Region,239849,1.29732,103.83687,Serviced apartment,Hotel room,2,1,0,1,Real Bed,38,149,190,15,2,0,6,1125,9,9,93,9,9,10,10,10,9,TRUE,moderate,19,2,0,1.08,54,54,8046,8046,7.5625,1048,Medium,High
233118337,2018-12-29,within an hour,TRUE,3,7,Newton,Central Region,259917,1.31621,103.8343,Apartment,Private room,2,1.5,1,1,Real Bed,31,141,0,0,2,50,5,14,19,19,98,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,3,0,3,2.53,95,95,13395,13395,7.9125000000000005,332,Medium,High
21328186,2014-09-14,within an hour,FALSE,3,6,Rochor,Central Region,229977,1.30002,103.84745,Condominium,Private room,3,1,0,1,Real Bed,31,89,199,19,2,29,1,120,5,5,95,9,9,8,10,10,10,TRUE,strict_14_with_grace_period,3,0,3,0.61,5,5,445,445,7.60625,1899,Low,Low
66406177,2016-04-09,within an hour,TRUE,365,5,Novena,Central Region,329602,1.32831,103.85107000000001,Condominium,Entire home/apt,4,2,2,2,Real Bed,33,157,0,50,4,30,30,1125,1,1,60,8,6,8,4,8,8,TRUE,strict_14_with_grace_period,306,301,0,0.52,30,30,4710,4710,5.4624999999999995,1326,Medium,Medium
156409670,2017-10-27,within a few hours,FALSE,165,7,Tanglin,Central Region,248372,1.29423,103.82608,Apartment,Entire home/apt,6,2,3,4,Real Bed,47,745,0,100,6,80,2,1125,1,1,100,10,10,10,10,10,8,FALSE,strict_14_with_grace_period,82,77,5,0.12,2,2,1490,1490,7.9125000000000005,760,Low,Medium
238891646,2019-01-25,within an hour,FALSE,50,4,Tanglin,Central Region,258353,1.30925,103.82563,Serviced apartment,Entire home/apt,5,2,2,2,Real Bed,20,349,0,50,4,50,3,1125,5,5,84,8,9,8,9,9,8,FALSE,strict_14_with_grace_period,50,49,0,0.64,15,15,5235,5235,6.90625,305,Medium,Medium
18618387,2014-07-22,within a few hours,FALSE,19,6,Queenstown,Central Region,118146,1.28122,103.78758,Hotel,Hotel room,5,1,1,3,Real Bed,20,138,150,150,2,35,2,1125,1,1,20,2,4,2,2,6,2,TRUE,strict_14_with_grace_period,18,0,11,0.23,2,2,276,276,2.6624999999999996,1953,Low,Low
148161755,2017-08-29,within an hour,TRUE,10,4,Rochor,Central Region,188537,1.2984,103.85173,Serviced apartment,Hotel room,4,2,2,2,Real Bed,42,300,0,0,1,0,7,27,1,1,100,10,10,10,10,10,10,TRUE,flexible,12,7,1,0.13,7,7,2100,2100,8,819,Low,Medium
16310915,2014-06-03,within an hour,TRUE,1,4,Singapore River,Central Region,059658,1.28704,103.84824,Apartment,Entire home/apt,6,1,0,6,Real Bed,20,265,200,99,4,50,2,1125,41,41,99,10,10,10,10,10,10,TRUE,moderate,1,1,0,4.9,82,82,21730,21730,7.95625,2002,High,High
41059478,2015-08-10,within an hour,FALSE,5,6,Outram,Central Region,169875,1.28788,103.84123,Hostel,Hotel room,1,1,1,1,Real Bed,1,25,0,0,1,0,3,31,3,3,87,7,7,9,9,10,7,TRUE,flexible,5,0,0,0.84,9,9,225,225,6.95,1569,Low,Low
66406177,2016-04-09,within an hour,TRUE,365,5,Rochor,Central Region,199597,1.30202,103.86126,Condominium,Entire home/apt,2,1,1,1,Real Bed,28,136,0,50,2,30,30,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.13,30,30,4080,4080,8,1326,Medium,Medium
43591543,2015-09-07,within an hour,TRUE,23,3,Sembawang,North Region,752106,1.44577,103.82883,Condominium,Private room,2,1,1,1,Real Bed,16,60,0,50,1,50,14,1125,13,13,91,9,9,9,9,9,9,FALSE,strict_14_with_grace_period,20,15,5,1.59,182,182,10920,10920,7.34375,1541,Medium,High
66406177,2016-04-09,within an hour,TRUE,365,5,Kallang,Central Region,199597,1.30274,103.86315,Condominium,Entire home/apt,2,1,0,1,Real Bed,28,105,0,50,2,30,30,1125,2,2,100,10,10,10,10,10,9,TRUE,strict_14_with_grace_period,306,301,0,0.27,60,60,6300,6300,7.95625,1326,Medium,High
66406177,2016-04-09,within an hour,TRUE,365,5,Kallang,Central Region,199597,1.30252,103.86198,Condominium,Entire home/apt,2,1,0,1,Real Bed,28,105,0,50,2,30,29,1125,2,2,100,10,10,10,10,10,9,TRUE,strict_14_with_grace_period,306,301,0,0.6,58,58,6090,6090,7.95625,1326,Medium,Medium
66406177,2016-04-09,within an hour,TRUE,365,5,Rochor,Central Region,199597,1.30279,103.86149,Condominium,Entire home/apt,2,1,0,1,Real Bed,27,105,0,50,2,30,30,1125,1,1,100,10,10,10,10,10,6,TRUE,strict_14_with_grace_period,306,301,0,0.14,30,30,3150,3150,7.825,1326,Medium,Medium
66406177,2016-04-09,within an hour,TRUE,365,5,Kallang,Central Region,199597,1.30304,103.86352,Condominium,Entire home/apt,2,1,0,1,Real Bed,28,105,0,50,2,30,30,1125,1,1,100,10,8,10,10,10,8,TRUE,strict_14_with_grace_period,306,301,0,0.52,30,30,3150,3150,7.825,1326,Medium,Medium
245877303,2019-02-27,within a day,FALSE,1,2,Kallang,Central Region,208699,1.30798,103.86271,Apartment,Entire home/apt,4,1,2,1,Real Bed,65,121,300,50,2,30,1,1125,3,3,67,7,9,9,9,8,7,TRUE,strict_14_with_grace_period,1,1,0,0.38,3,3,363,363,6.075,272,Low,Low
41059478,2015-08-10,within an hour,FALSE,5,6,Outram,Central Region,169875,1.28683,103.84191,Hostel,Hotel room,1,1,1,1,Real Bed,1,25,0,0,1,0,1,30,10,10,90,9,8,10,10,9,8,FALSE,flexible,5,0,0,1.25,10,10,250,250,7.3,1569,Low,Low
201775246,2018-07-12,within an hour,FALSE,44,7,Bukit Merah,Central Region,160055,1.28541,103.83315,Apartment,Private room,1,2,1,1,Real Bed,26,57,0,15,1,10,18,365,1,1,100,10,8,10,10,10,10,TRUE,strict_14_with_grace_period,52,0,52,0.45,18,18,1026,1026,7.9125000000000005,502,Low,Low
239242652,2019-01-27,within a few hours,FALSE,58,6,Bukit Merah,Central Region,160080,1.28182,103.8318,Apartment,Entire home/apt,2,1,0,1,Real Bed,22,130,136,20,1,0,2,1125,2,2,80,8,8,10,10,10,7,TRUE,strict_14_with_grace_period,28,26,2,0.22,4,4,520,520,6.8187500000000005,303,Low,Low
2413412,2012-05-19,within an hour,FALSE,113,5,Outram,Central Region,059108,1.28384,103.84152,Apartment,Private room,1,1,1,1,Real Bed,31,60,0,20,1,10,90,1124,1,1,100,8,6,10,10,10,6,TRUE,strict_14_with_grace_period,120,0,120,0.25,90,90,5400,5400,7.5625,2747,Medium,Medium
66406177,2016-04-09,within an hour,TRUE,365,5,Downtown Core,Central Region,079624,1.27339,103.84635,Condominium,Entire home/apt,2,1,1,1,Real Bed,37,188,0,30,2,30,10,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.31,10,10,1880,1880,8,1326,Low,Medium
66406177,2016-04-09,within an hour,TRUE,365,5,Downtown Core,Central Region,079718,1.27337,103.84411,Condominium,Entire home/apt,2,1,1,1,Real Bed,37,162,0,30,2,30,14,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.27,14,14,2268,2268,8,1326,Low,Medium
158218013,2017-11-10,within an hour,FALSE,5,7,Outram,Central Region,088763,1.28005,103.83986,Apartment,Entire home/apt,3,1,1,2,Real Bed,67,228,0,60,2,25,3,90,10,10,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,5,5,0,4.92,30,30,6840,6840,8,746,Medium,High
246282778,2019-03-01,within a few hours,FALSE,1,2,Queenstown,Central Region,149740,1.29666,103.8059,Condominium,Entire home/apt,2,1,1,1,Real Bed,36,120,175,65,2,200,5,61,1,1,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,1,0,0.28,5,5,600,600,8,270,Low,Low
201775246,2018-07-12,within an hour,FALSE,44,7,Kallang,Central Region,208085,1.3121,103.85781,Apartment,Private room,1,1,1,1,Real Bed,28,50,0,20,1,10,18,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,52,0,52,0.26,18,18,900,900,8,502,Low,Low
2413412,2012-05-19,within an hour,FALSE,113,5,Kallang,Central Region,209844,1.31181,103.86044,Apartment,Private room,1,3,1,1,Real Bed,29,48,0,15,1,10,18,1124,1,1,100,10,8,10,10,10,10,TRUE,strict_14_with_grace_period,120,0,120,0.16,18,18,864,864,7.9125000000000005,2747,Low,Low
4029612,2012-11-01,within an hour,FALSE,1,7,Kallang,Central Region,198785,1.30811,103.86423,Condominium,Private room,2,1,1,1,Real Bed,41,70,0,100,1,30,27,1125,2,2,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,0,1,0.34,54,54,3780,3780,8,2581,Medium,Medium
66406177,2016-04-09,within an hour,TRUE,365,5,Rochor,Central Region,199597,1.30175,103.86128,Condominium,Entire home/apt,2,1,1,1,Real Bed,28,146,0,30,2,30,7,1125,2,2,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.24,14,14,2044,2044,8,1326,Low,Medium
156409670,2017-10-27,within a few hours,FALSE,165,7,Bukit Merah,Central Region,169639,1.28887,103.83043,Serviced apartment,Entire home/apt,5,3,2,2,Real Bed,35,400,0,100,4,90,2,1125,2,2,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,82,77,5,0.27,4,4,1600,1600,8,760,Low,Medium
